,id,truth_scaled,prediction0,logstd0,avg_prediction_scaled,prediction,truth
25,8585,0.7098354,0.56000495,0.11413526,0.56000495,0.56000495,0.7098354
26,15038,0.40096185,0.44659525,0.101428285,0.44659525,0.44659525,0.40096185
27,3616,0.16608296,0.19267511,0.059049606,0.19267511,0.19267511,0.16608296
28,2676,0.16703689,0.24456908,0.05898086,0.24456908,0.24456908,0.16703689
29,12682,0.9112518,0.5586357,0.16097811,0.5586357,0.5586357,0.9112518
30,2948,0.4104723,0.48973033,0.09711119,0.48973033,0.48973033,0.4104723
31,11790,0.22813159,0.18243691,0.05011599,0.18243691,0.18243691,0.22813159
32,14954,0.24166507,0.24801733,0.07828158,0.24801733,0.24801733,0.24166507
33,6367,0.508972,0.68367547,0.19046861,0.68367547,0.68367547,0.508972
34,9997,0.68062645,0.75533706,0.09969562,0.75533706,0.75533706,0.68062645
35,8485,0.34197658,0.49933922,0.087133296,0.49933922,0.49933922,0.34197658
36,14778,0.4228074,0.41344455,0.068540365,0.41344455,0.41344455,0.4228074
37,14041,0.17017716,0.1976179,0.04682295,0.1976179,0.1976179,0.17017716
38,6529,0.60363424,0.50719523,0.12855129,0.50719523,0.50719523,0.60363424
39,11518,0.18427037,0.17558941,0.050293036,0.17558941,0.17558941,0.18427037
40,12227,0.5520932,0.49211338,0.10813289,0.49211338,0.49211338,0.5520932
41,2861,0.2911605,0.26884437,0.06863321,0.26884437,0.26884437,0.2911605
42,6339,0.45375168,0.6172466,0.1541853,0.6172466,0.6172466,0.45375168
43,7584,0.4160852,0.54916596,0.11861884,0.54916596,0.54916596,0.4160852
44,2932,0.56911856,0.5203403,0.09838305,0.5203403,0.5203403,0.56911856
45,9862,0.17901166,0.15837976,0.03478059,0.15837976,0.15837976,0.17901166
46,4375,0.46505237,0.39740238,0.10823704,0.39740238,0.39740238,0.46505237
47,11930,0.23710112,0.19424611,0.052601136,0.19424611,0.19424611,0.23710112
48,11281,0.25826165,0.23941436,0.074469805,0.23941436,0.23941436,0.25826165
49,6333,0.395019,0.49448913,0.14700396,0.49448913,0.49448913,0.395019
50,12959,0.6961884,0.49541816,0.09261065,0.49541816,0.49541816,0.6961884
51,14102,0.70203394,0.4402544,0.124156356,0.4402544,0.4402544,0.70203394
52,3635,0.5140164,0.23683992,0.060735445,0.23683992,0.23683992,0.5140164
53,2684,0.46619675,0.46756476,0.109601565,0.46756476,0.46756476,0.46619675
54,10797,0.19648436,0.26900285,0.061808094,0.26900285,0.26900285,0.19648436
55,1213,0.24373257,0.233853,0.063354604,0.233853,0.233853,0.24373257
56,4671,0.42981088,0.52613235,0.10750251,0.52613235,0.52613235,0.42981088
57,11113,0.77046275,0.671282,0.12624565,0.671282,0.671282,0.77046275
58,4139,0.30589548,0.38644615,0.089375585,0.38644615,0.38644615,0.30589548
59,736,0.51917064,0.45856526,0.093858495,0.45856526,0.45856526,0.51917064
60,15553,0.5006622,0.37094826,0.08933513,0.37094826,0.37094826,0.5006622
61,9595,0.33207095,0.31787467,0.062933855,0.31787467,0.31787467,0.33207095
62,1261,0.21074083,0.20145555,0.061227564,0.20145555,0.20145555,0.21074083
63,1889,0.33711815,0.335391,0.07820896,0.335391,0.335391,0.33711815
64,6594,0.4788467,0.50193393,0.08452075,0.50193393,0.50193393,0.4788467
65,11570,0.6170278,0.52859473,0.11021011,0.52859473,0.52859473,0.6170278
66,9234,0.9175223,0.48506778,0.10719278,0.48506778,0.48506778,0.9175223
67,4762,0.6753135,0.5157893,0.14909364,0.5157893,0.5157893,0.6753135
68,16027,0.36814085,0.18409455,0.043334812,0.18409455,0.18409455,0.36814085
69,5550,0.41347167,0.5020671,0.10946793,0.5020671,0.5020671,0.41347167
70,13525,0.39769432,0.30280924,0.079029046,0.30280924,0.30280924,0.39769432
71,88,0.5614303,0.45134947,0.10393447,0.45134947,0.45134947,0.5614303
72,13853,0.6222113,0.5613166,0.13161416,0.5613166,0.5613166,0.6222113
73,11032,0.2064715,0.2654003,0.056819912,0.2654003,0.2654003,0.2064715
74,4772,0.18730506,0.17990735,0.032244973,0.17990735,0.17990735,0.18730506
75,14666,0.3304129,0.29777756,0.07774755,0.29777756,0.29777756,0.3304129
76,14796,0.2139443,0.1791562,0.05133146,0.1791562,0.1791562,0.2139443
77,11266,0.18806705,0.27943426,0.07402146,0.27943426,0.27943426,0.18806705
78,11226,0.21614963,0.20338729,0.050319206,0.20338729,0.20338729,0.21614963
79,12524,0.47388116,0.3309038,0.06974888,0.3309038,0.3309038,0.47388116
80,720,0.43029404,0.483926,0.08322915,0.483926,0.483926,0.43029404
81,15927,0.3642302,0.28755087,0.08843502,0.28755087,0.28755087,0.3642302
82,15990,0.661335,0.55245626,0.12001001,0.55245626,0.55245626,0.661335
83,5958,0.19129017,0.16899756,0.047225844,0.16899756,0.16899756,0.19129017
84,10522,0.23068754,0.27094793,0.06316842,0.27094793,0.27094793,0.23068754
85,6872,0.51431245,0.4801238,0.09319541,0.4801238,0.4801238,0.51431245
86,16072,0.1542363,0.16107988,0.036279287,0.16107988,0.16107988,0.1542363
87,13096,0.49390718,0.56368876,0.1264715,0.56368876,0.56368876,0.49390718
88,10251,0.1661584,0.19128707,0.06792016,0.19128707,0.19128707,0.1661584
89,123,0.40537155,0.48338768,0.07535839,0.48338768,0.48338768,0.40537155
90,3369,0.49106452,0.5350469,0.084543586,0.5350469,0.5350469,0.49106452
91,2626,0.49005577,0.34994596,0.08307441,0.34994596,0.34994596,0.49005577
92,1748,0.50838387,0.44992346,0.117885016,0.44992346,0.44992346,0.50838387
93,5613,0.42384726,0.3652847,0.087187365,0.3652847,0.3652847,0.42384726
94,8299,0.6183466,0.5101012,0.096429676,0.5101012,0.5101012,0.6183466
95,10356,0.5525488,0.508153,0.077025376,0.508153,0.508153,0.5525488
96,6415,0.42155507,0.5068209,0.11021832,0.5068209,0.5068209,0.42155507
97,2087,0.51298356,0.46082386,0.08977686,0.46082386,0.46082386,0.51298356
98,5228,0.52022827,0.4762906,0.15067872,0.4762906,0.4762906,0.52022827
99,2589,0.9800209,0.53063405,0.14562407,0.53063405,0.53063405,0.9800209
100,8019,0.34997633,0.37414262,0.08406425,0.37414262,0.37414262,0.34997633
101,11321,0.49414915,0.47621682,0.09330979,0.47621682,0.47621682,0.49414915
102,11076,0.21744443,0.166899,0.037286878,0.166899,0.166899,0.21744443
103,9481,0.2988514,0.33764592,0.10376489,0.33764592,0.33764592,0.2988514
104,6037,0.21358657,0.19422206,0.05503926,0.19422206,0.19422206,0.21358657
105,4074,0.19444966,0.16912621,0.034384616,0.16912621,0.16912621,0.19444966
106,6866,0.38329616,0.4176404,0.08148391,0.4176404,0.4176404,0.38329616
107,4193,0.45551527,0.6980842,0.16852835,0.6980842,0.6980842,0.45551527
108,11468,0.4943787,0.56542015,0.1174226,0.56542015,0.56542015,0.4943787
109,3842,0.20736742,0.2961334,0.08011268,0.2961334,0.2961334,0.20736742
110,6436,0.14972606,0.19432372,0.057633568,0.19432372,0.19432372,0.14972606
111,10884,0.24281564,0.3073132,0.05885769,0.3073132,0.3073132,0.24281564
112,2189,0.4861158,0.45421395,0.08537256,0.45421395,0.45421395,0.4861158
113,15170,0.74198455,0.53252566,0.10414608,0.53252566,0.53252566,0.74198455
114,2453,0.40208414,0.34316814,0.12565486,0.34316814,0.34316814,0.40208414
115,11784,0.4197436,0.5003141,0.11861906,0.5003141,0.5003141,0.4197436
116,9612,0.43802112,0.21369107,0.049328934,0.21369107,0.21369107,0.43802112
117,13119,0.2041163,0.18191919,0.037661996,0.18191919,0.18191919,0.2041163
118,6630,0.40752342,0.47169417,0.08519564,0.47169417,0.47169417,0.40752342
119,7709,0.44457144,0.4857246,0.10809531,0.4857246,0.4857246,0.44457144
120,11087,0.49561343,0.52952015,0.10701579,0.52952015,0.52952015,0.49561343
121,2145,0.29976064,0.48177853,0.13520686,0.48177853,0.48177853,0.29976064
122,14974,0.2019847,0.20398389,0.06150476,0.20398389,0.20398389,0.2019847
123,1655,0.3203493,0.20523292,0.052837953,0.20523292,0.20523292,0.3203493
124,12058,0.44789356,0.40669006,0.08519533,0.40669006,0.40669006,0.44789356
125,6741,0.31285942,0.22340678,0.050186,0.22340678,0.22340678,0.31285942
126,9682,0.40633833,0.45531154,0.10447197,0.45531154,0.45531154,0.40633833
127,6831,0.22368015,0.20569326,0.06346595,0.20569326,0.20569326,0.22368015
128,12973,0.5550136,0.59930277,0.12424285,0.59930277,0.59930277,0.5550136
129,304,0.7005658,0.5588912,0.11798402,0.5588912,0.5588912,0.7005658
130,14399,0.41385257,0.21687295,0.06987482,0.21687295,0.21687295,0.41385257
131,10546,0.27367157,0.18065521,0.07162176,0.18065521,0.18065521,0.27367157
132,4353,0.40285563,0.56879973,0.10077604,0.56879973,0.56879973,0.40285563
133,10550,0.35161692,0.4041845,0.097855784,0.4041845,0.4041845,0.35161692
134,2405,0.34048045,0.3726655,0.07621759,0.3726655,0.3726655,0.34048045
135,6803,0.20224649,0.17280236,0.03259956,0.17280236,0.17280236,0.20224649
136,426,0.33469233,0.3045826,0.07119241,0.3045826,0.3045826,0.33469233
137,5747,0.45074895,0.35953775,0.08239423,0.35953775,0.35953775,0.45074895
138,5375,0.15489438,0.2505579,0.073207624,0.2505579,0.2505579,0.15489438
139,12176,0.4937624,0.5148908,0.09991863,0.5148908,0.5148908,0.4937624
140,12184,0.18477239,0.2611351,0.061598312,0.2611351,0.2611351,0.18477239
141,101,0.16454618,0.23510747,0.018506384,0.23510747,0.23510747,0.16454618
142,5459,0.6014747,0.5085306,0.119447865,0.5085306,0.5085306,0.6014747
143,9368,0.21282266,0.17178121,0.04527635,0.17178121,0.17178121,0.21282266
144,15989,0.20765968,0.18946448,0.052503843,0.18946448,0.18946448,0.20765968
145,7716,0.76138866,0.5096199,0.12693039,0.5096199,0.5096199,0.76138866
146,14847,0.48909584,0.4209943,0.1194586,0.4209943,0.4209943,0.48909584
147,15845,0.18607953,0.36013302,0.1674786,0.36013302,0.36013302,0.18607953
148,7885,0.22283727,0.20876512,0.050026637,0.20876512,0.20876512,0.22283727
149,10263,0.25689724,0.30165517,0.08109565,0.30165517,0.30165517,0.25689724
150,9717,0.9485983,0.61457634,0.1315517,0.61457634,0.61457634,0.9485983
151,12409,0.40850464,0.58688194,0.18151876,0.58688194,0.58688194,0.40850464
152,10005,0.50577015,0.44404018,0.08256413,0.44404018,0.44404018,0.50577015
153,11265,0.559195,0.54156935,0.13263083,0.54156935,0.54156935,0.559195
154,14218,0.70804954,0.5767402,0.10242741,0.5767402,0.5767402,0.70804954
155,1935,0.63188374,0.4918491,0.13322319,0.4918491,0.4918491,0.63188374
156,10252,0.41628402,0.37439868,0.05767332,0.37439868,0.37439868,0.41628402
157,6162,0.8621481,0.5888136,0.08439677,0.5888136,0.5888136,0.8621481
158,9318,0.40338746,0.330251,0.082573794,0.330251,0.330251,0.40338746
159,7671,0.5170137,0.6202005,0.13247848,0.6202005,0.6202005,0.5170137
160,2154,0.44455987,0.20478651,0.055392977,0.20478651,0.20478651,0.44455987
161,3745,0.4494074,0.5336212,0.099305354,0.5336212,0.5336212,0.4494074
162,9360,0.2503802,0.16025558,0.046229254,0.16025558,0.16025558,0.2503802
163,5094,0.41501,0.46364158,0.107437864,0.46364158,0.46364158,0.41501
164,3651,0.40347722,0.26397842,0.18563639,0.26397842,0.26397842,0.40347722
165,14022,0.4587638,0.47249427,0.09069924,0.47249427,0.47249427,0.4587638
166,5963,0.42866036,0.42678526,0.12637037,0.42678526,0.42678526,0.42866036
167,2177,0.76745546,0.5452566,0.12856609,0.5452566,0.5452566,0.76745546
168,10548,0.4323429,0.58252907,0.13010159,0.58252907,0.58252907,0.4323429
169,13291,0.541386,0.3935118,0.08733866,0.3935118,0.3935118,0.541386
170,8009,0.23253432,0.18442689,0.0675679,0.18442689,0.18442689,0.23253432
171,14553,0.4787569,0.5374661,0.118777,0.5374661,0.5374661,0.4787569
172,15476,0.56612116,0.5992934,0.14266583,0.5992934,0.5992934,0.56612116
173,9383,0.23575279,0.25939488,0.064496696,0.25939488,0.25939488,0.23575279
174,11340,0.42206025,0.4432498,0.11614477,0.4432498,0.4432498,0.42206025
175,4089,0.45815927,0.42496845,0.08456534,0.42496845,0.42496845,0.45815927
176,11967,0.42349458,0.5661688,0.12712385,0.5661688,0.5661688,0.42349458
177,9418,0.31399336,0.24295755,0.06950094,0.24295755,0.24295755,0.31399336
178,10496,0.54889876,0.43106288,0.13087429,0.43106288,0.43106288,0.54889876
179,169,0.30046174,0.18995386,0.0573201,0.18995386,0.18995386,0.30046174
180,12278,0.27644485,0.4136122,0.06794285,0.4136122,0.4136122,0.27644485
181,6202,0.5274919,0.5084591,0.091465324,0.5084591,0.5084591,0.5274919
182,4863,0.49661595,0.43961063,0.11890907,0.43961063,0.43961063,0.49661595
183,1199,0.20602006,0.16865319,0.038890548,0.16865319,0.16865319,0.20602006
184,735,0.69826823,0.6079266,0.12239298,0.6079266,0.6079266,0.69826823
185,5562,0.6771031,0.46811584,0.12797411,0.46811584,0.46811584,0.6771031
186,7300,0.4753094,0.5233841,0.13866517,0.5233841,0.5233841,0.4753094
187,2439,0.61298025,0.5048981,0.10952834,0.5048981,0.5048981,0.61298025
188,8284,0.28646123,0.2804176,0.07253583,0.2804176,0.2804176,0.28646123
189,10721,0.63179535,0.6443058,0.10856103,0.6443058,0.6443058,0.63179535
190,15910,0.83853287,0.6147651,0.12955637,0.6147651,0.6147651,0.83853287
191,3288,0.18785311,0.22188596,0.05709617,0.22188596,0.22188596,0.18785311
192,12036,0.14187364,0.15817285,0.035476632,0.15817285,0.15817285,0.14187364
193,4337,0.31407422,0.2890396,0.043477308,0.2890396,0.2890396,0.31407422
194,1984,0.20837538,0.21845372,0.066601366,0.21845372,0.21845372,0.20837538
195,7953,0.16312361,0.14881712,0.035560716,0.14881712,0.14881712,0.16312361
196,6070,0.65872085,0.4786336,0.09454375,0.4786336,0.4786336,0.65872085
197,8372,0.15236324,0.17170376,0.043500055,0.17170376,0.17170376,0.15236324
198,8541,0.45120916,0.65474457,0.13185984,0.65474457,0.65474457,0.45120916
199,4329,0.69808394,0.58585656,0.14274174,0.58585656,0.58585656,0.69808394
200,5015,0.4272803,0.43584192,0.063200146,0.43584192,0.43584192,0.4272803
201,6853,0.3625356,0.34883803,0.0809285,0.34883803,0.34883803,0.3625356
202,5900,0.31412613,0.28889644,0.04379047,0.28889644,0.28889644,0.31412613
203,3449,0.4068137,0.23024312,0.124017455,0.23024312,0.23024312,0.4068137
204,4119,0.15252243,0.16174865,0.031635027,0.16174865,0.16174865,0.15252243
205,5652,0.49477854,0.5479952,0.114362046,0.5479952,0.5479952,0.49477854
206,7792,0.61066526,0.6424642,0.17432764,0.6424642,0.6424642,0.61066526
207,3865,0.41609812,0.50749284,0.10573281,0.50749284,0.50749284,0.41609812
208,387,0.47979143,0.4177668,0.11943471,0.4177668,0.4177668,0.47979143
209,1632,0.14373071,0.16284761,0.046460375,0.16284761,0.16284761,0.14373071
210,150,0.81340563,0.77898574,0.117702916,0.77898574,0.77898574,0.81340563
211,6685,0.51325923,0.5338121,0.119001724,0.5338121,0.5338121,0.51325923
212,6050,0.3025756,0.25799483,0.08914949,0.25799483,0.25799483,0.3025756
213,13195,0.2922015,0.25719967,0.060773686,0.25719967,0.25719967,0.2922015
214,7887,0.69267696,0.48319107,0.11142318,0.48319107,0.48319107,0.69267696
215,14036,0.6177137,0.642444,0.16715552,0.642444,0.642444,0.6177137
216,13702,0.25217676,0.23784374,0.140126,0.23784374,0.23784374,0.25217676
217,5598,0.41719416,0.26966977,0.08515322,0.26966977,0.26966977,0.41719416
218,9125,0.7337299,0.66686124,0.16787258,0.66686124,0.66686124,0.7337299
219,12121,0.1881231,0.1745716,0.037833523,0.1745716,0.1745716,0.1881231
220,14913,0.47144437,0.5441539,0.15156806,0.5441539,0.5441539,0.47144437
221,6501,0.45949867,0.47030807,0.1332746,0.47030807,0.47030807,0.45949867
222,12291,0.4361389,0.45667422,0.08968224,0.45667422,0.45667422,0.4361389
223,3468,0.44637108,0.45910808,0.09466462,0.45910808,0.45910808,0.44637108
224,15829,0.18848543,0.17507325,0.04684572,0.17507325,0.17507325,0.18848543
225,8922,0.35862765,0.33273804,0.09906784,0.33273804,0.33273804,0.35862765
226,291,0.6156729,0.50927705,0.110658295,0.50927705,0.50927705,0.6156729
227,977,0.1423917,0.24947715,0.0847461,0.24947715,0.24947715,0.1423917
228,14149,0.46872398,0.5438043,0.14105552,0.5438043,0.5438043,0.46872398
229,3463,0.5156072,0.46020368,0.12040746,0.46020368,0.46020368,0.5156072
230,6902,0.49232495,0.43172643,0.0896151,0.43172643,0.43172643,0.49232495
231,15824,0.64857185,0.5798404,0.1389945,0.5798404,0.5798404,0.64857185
232,13495,0.77114123,0.43070012,0.09168859,0.43070012,0.43070012,0.77114123
233,9870,0.20666893,0.21838206,0.06937168,0.21838206,0.21838206,0.20666893
234,11838,0.21217752,0.31170616,0.12903574,0.31170616,0.31170616,0.21217752
235,14870,0.68357986,0.6209924,0.12940292,0.6209924,0.6209924,0.68357986
236,2595,0.5522245,0.6294675,0.15167284,0.6294675,0.6294675,0.5522245
237,12501,0.514362,0.5125034,0.13005947,0.5125034,0.5125034,0.514362
238,13190,0.6199088,0.5600257,0.13102208,0.5600257,0.5600257,0.6199088
239,9314,0.16223897,0.16716063,0.032747705,0.16716063,0.16716063,0.16223897
240,8000,0.4514015,0.32991132,0.08630072,0.32991132,0.32991132,0.4514015
241,5098,0.45053402,0.44974917,0.08925255,0.44974917,0.44974917,0.45053402
242,14850,0.59201825,0.51884055,0.12972684,0.51884055,0.51884055,0.59201825
243,8897,0.45043612,0.40928015,0.09677247,0.40928015,0.40928015,0.45043612
244,5323,0.24822144,0.20505805,0.055690438,0.20505805,0.20505805,0.24822144
245,13396,0.17429186,0.18292187,0.049910232,0.18292187,0.18292187,0.17429186
246,8665,0.23466797,0.28098756,0.09971081,0.28098756,0.28098756,0.23466797
247,10499,0.25267106,0.22237562,0.06962809,0.22237562,0.22237562,0.25267106
248,15813,0.47791937,0.49824455,0.12343389,0.49824455,0.49824455,0.47791937
249,4215,0.6054823,0.5466287,0.12178855,0.5466287,0.5466287,0.6054823
250,7936,0.25857458,0.2688058,0.06054758,0.2688058,0.2688058,0.25857458
251,5849,0.3637632,0.34416467,0.06738585,0.34416467,0.34416467,0.3637632
252,11429,0.32424155,0.3676222,0.0787602,0.3676222,0.3676222,0.32424155
253,2334,0.4612828,0.367393,0.089037105,0.367393,0.367393,0.4612828
254,13230,0.8258808,0.7804416,0.14141513,0.7804416,0.7804416,0.8258808
255,10806,0.38754782,0.37370896,0.10191916,0.37370896,0.37370896,0.38754782
256,15782,0.6428202,0.5327673,0.11751939,0.5327673,0.5327673,0.6428202
257,6466,0.8348994,0.50082684,0.1559104,0.50082684,0.50082684,0.8348994
258,9709,0.46547955,0.42377332,0.088423505,0.42377332,0.42377332,0.46547955
259,11620,0.32820433,0.37524766,0.08247469,0.37524766,0.37524766,0.32820433
260,5868,0.7041896,0.73200583,0.14293523,0.73200583,0.73200583,0.7041896
261,12119,0.703174,0.6187107,0.15403353,0.6187107,0.6187107,0.703174
262,7372,0.42448443,0.45882684,0.07997589,0.45882684,0.45882684,0.42448443
263,10483,0.20589058,0.30123815,0.123488165,0.30123815,0.30123815,0.20589058
264,15452,0.19868666,0.3292195,0.07127451,0.3292195,0.3292195,0.19868666
265,7444,0.44834805,0.45896664,0.08749658,0.45896664,0.45896664,0.44834805
266,4400,0.45542476,0.505049,0.09327071,0.505049,0.505049,0.45542476
267,15308,0.9833861,0.6114677,0.15077011,0.6114677,0.6114677,0.9833861
268,14718,0.41193685,0.33104184,0.08655616,0.33104184,0.33104184,0.41193685
269,13157,0.6072223,0.62643754,0.12941131,0.62643754,0.62643754,0.6072223
270,7150,0.46544304,0.60455966,0.14602238,0.60455966,0.60455966,0.46544304
271,8992,0.4616059,0.38896868,0.08397959,0.38896868,0.38896868,0.4616059
272,8589,0.48398805,0.49493584,0.10443115,0.49493584,0.49493584,0.48398805
273,5363,0.6237867,0.5464039,0.09049868,0.5464039,0.5464039,0.6237867
274,2616,0.47235793,0.5830031,0.13761088,0.5830031,0.5830031,0.47235793
275,5165,0.3496012,0.48566464,0.17130244,0.48566464,0.48566464,0.3496012
276,10095,0.4633143,0.3596022,0.09217651,0.3596022,0.3596022,0.4633143
277,2174,0.8286839,0.6342697,0.2107493,0.6342697,0.6342697,0.8286839
278,9355,0.34231368,0.46445394,0.10020456,0.46445394,0.46445394,0.34231368
279,5333,0.6234869,0.56761175,0.14801164,0.56761175,0.56761175,0.6234869
280,11980,0.15230937,0.16333169,0.039582867,0.16333169,0.16333169,0.15230937
281,10423,0.35377136,0.35259125,0.079065576,0.35259125,0.35259125,0.35377136
282,12742,0.41686055,0.5074588,0.104006626,0.5074588,0.5074588,0.41686055
283,12192,0.49858737,0.51703846,0.14109011,0.51703846,0.51703846,0.49858737
284,15463,0.23046659,0.19576655,0.05701221,0.19576655,0.19576655,0.23046659
285,15766,0.694513,0.4207659,0.097868994,0.4207659,0.4207659,0.694513
286,9661,0.6413178,0.6284756,0.12506346,0.6284756,0.6284756,0.6413178
287,751,0.5662856,0.45966414,0.088534355,0.45966414,0.45966414,0.5662856
288,6883,0.5685531,0.5565174,0.11590228,0.5565174,0.5565174,0.5685531
289,10907,0.44368687,0.4541746,0.1731535,0.4541746,0.4541746,0.44368687
290,11243,0.16723466,0.17925212,0.04621788,0.17925212,0.17925212,0.16723466
291,14973,0.33407208,0.18240678,0.035894487,0.18240678,0.18240678,0.33407208
292,1411,0.59305304,0.6301749,0.12666188,0.6301749,0.6301749,0.59305304
293,4304,0.98024654,0.5396445,0.112050235,0.5396445,0.5396445,0.98024654
294,9880,0.41565916,0.48264393,0.10662669,0.48264393,0.48264393,0.41565916
295,7181,0.7208927,0.517748,0.10075286,0.517748,0.517748,0.7208927
296,4162,0.77325577,0.655675,0.13324545,0.655675,0.655675,0.77325577
297,8373,0.26467174,0.28917387,0.12736955,0.28917387,0.28917387,0.26467174
298,9814,0.48567298,0.5933864,0.14091744,0.5933864,0.5933864,0.48567298
299,1320,0.4758301,0.42484745,0.09209491,0.42484745,0.42484745,0.4758301
300,7741,0.26198655,0.1752024,0.05084395,0.1752024,0.1752024,0.26198655
301,6027,0.4568237,0.47167605,0.118142836,0.47167605,0.47167605,0.4568237
302,11909,0.25735602,0.20807637,0.058611523,0.20807637,0.20807637,0.25735602
303,9088,0.23644465,0.24363123,0.061032455,0.24363123,0.24363123,0.23644465
304,7201,0.18197364,0.19859645,0.06774434,0.19859645,0.19859645,0.18197364
305,12783,0.39964113,0.33719844,0.071397156,0.33719844,0.33719844,0.39964113
306,11507,0.32638818,0.22413184,0.04414067,0.22413184,0.22413184,0.32638818
307,4977,0.71213144,0.5253573,0.110077,0.5253573,0.5253573,0.71213144
308,12449,0.3298574,0.3801524,0.0794705,0.3801524,0.3801524,0.3298574
309,7581,0.17427549,0.25607735,0.063810945,0.25607735,0.25607735,0.17427549
310,2450,0.36973608,0.5106456,0.11967751,0.5106456,0.5106456,0.36973608
311,4840,0.5498356,0.4802832,0.13229385,0.4802832,0.4802832,0.5498356
312,127,0.65227574,0.45195657,0.08976817,0.45195657,0.45195657,0.65227574
313,4034,0.35613376,0.39175156,0.071851544,0.39175156,0.39175156,0.35613376
314,9778,0.21839178,0.26883152,0.10908986,0.26883152,0.26883152,0.21839178
315,3445,0.7530691,0.6191981,0.15973589,0.6191981,0.6191981,0.7530691
316,99,0.40231436,0.44229367,0.09944692,0.44229367,0.44229367,0.40231436
317,6558,0.33262134,0.44497064,0.101228565,0.44497064,0.44497064,0.33262134
318,7598,0.46026623,0.4312639,0.08522213,0.4312639,0.4312639,0.46026623
319,11250,0.2056132,0.28833318,0.0669724,0.28833318,0.28833318,0.2056132
320,11696,0.26026705,0.25431633,0.052189264,0.25431633,0.25431633,0.26026705
321,10885,0.263345,0.25669128,0.06770019,0.25669128,0.25669128,0.263345
322,7856,0.7117862,0.4465614,0.08654254,0.4465614,0.4465614,0.7117862
323,4520,0.32386252,0.3505773,0.07785787,0.3505773,0.3505773,0.32386252
324,14112,0.22213891,0.50904906,0.09815132,0.50904906,0.50904906,0.22213891
325,4097,0.6872934,0.6060948,0.1419245,0.6060948,0.6060948,0.6872934
326,7273,0.5115957,0.5068445,0.09089629,0.5068445,0.5068445,0.5115957
327,5453,0.4573607,0.43133542,0.1023532,0.43133542,0.43133542,0.4573607
328,3404,0.23345105,0.26125976,0.06896546,0.26125976,0.26125976,0.23345105
329,4549,0.46837077,0.4055536,0.08437303,0.4055536,0.4055536,0.46837077
330,10140,0.37361288,0.39972538,0.08671812,0.39972538,0.39972538,0.37361288
331,11370,0.20169249,0.26393804,0.07086673,0.26393804,0.26393804,0.20169249
332,9688,0.6219546,0.5192066,0.106416024,0.5192066,0.5192066,0.6219546
333,9000,0.39145938,0.5529861,0.10025962,0.5529861,0.5529861,0.39145938
334,14935,0.60691327,0.5860372,0.11483839,0.5860372,0.5860372,0.60691327
335,251,0.38585415,0.56393814,0.11133606,0.56393814,0.56393814,0.38585415
336,5659,0.23734179,0.30515182,0.15311424,0.30515182,0.30515182,0.23734179
337,11513,0.49489808,0.5061238,0.11752587,0.5061238,0.5061238,0.49489808
338,10460,0.4597532,0.57344306,0.10520435,0.57344306,0.57344306,0.4597532
339,15416,0.52442384,0.46568498,0.080704,0.46568498,0.46568498,0.52442384
340,7007,0.4041949,0.53122723,0.08853402,0.53122723,0.53122723,0.4041949
