,id,truth_scaled,prediction0,avg_prediction_scaled,prediction,truth
248,15813,0.47791937,0.4480077,0.4480077,0.4480077,0.47791937
249,4215,0.6054823,0.46302307,0.46302307,0.46302307,0.6054823
250,7936,0.25857458,0.19014709,0.19014709,0.19014709,0.25857458
251,5849,0.3637632,0.32123303,0.32123303,0.32123303,0.3637632
252,11429,0.32424155,0.35461953,0.35461953,0.35461953,0.32424155
253,2334,0.4612828,0.2761444,0.2761444,0.2761444,0.4612828
254,13230,0.8258808,0.5848832,0.5848832,0.5848832,0.8258808
255,10806,0.38754782,0.43511218,0.43511218,0.43511218,0.38754782
256,15782,0.6428202,0.5081617,0.5081617,0.5081617,0.6428202
257,6466,0.8348994,0.4240017,0.4240017,0.4240017,0.8348994
258,9709,0.46547955,0.44694585,0.44694585,0.44694585,0.46547955
259,11620,0.32820433,0.34247,0.34247,0.34247,0.32820433
260,5868,0.7041896,0.655856,0.655856,0.655856,0.7041896
261,12119,0.703174,0.49899626,0.49899626,0.49899626,0.703174
262,7372,0.42448443,0.40315473,0.40315473,0.40315473,0.42448443
263,10483,0.20589058,0.20536914,0.20536914,0.20536914,0.20589058
264,15452,0.19868666,0.2831172,0.2831172,0.2831172,0.19868666
265,7444,0.44834805,0.45264727,0.45264727,0.45264727,0.44834805
266,4400,0.45542476,0.47096696,0.47096696,0.47096696,0.45542476
267,15308,0.9833861,0.47166055,0.47166055,0.47166055,0.9833861
268,14718,0.41193685,0.36913043,0.36913043,0.36913043,0.41193685
269,13157,0.6072223,0.6654159,0.6654159,0.6654159,0.6072223
270,7150,0.46544304,0.49518043,0.49518043,0.49518043,0.46544304
271,8992,0.4616059,0.37355244,0.37355244,0.37355244,0.4616059
272,8589,0.48398805,0.42230383,0.42230383,0.42230383,0.48398805
273,5363,0.6237867,0.56232756,0.56232756,0.56232756,0.6237867
274,2616,0.47235793,0.38629776,0.38629776,0.38629776,0.47235793
275,5165,0.3496012,0.47077876,0.47077876,0.47077876,0.3496012
276,10095,0.4633143,0.4752355,0.4752355,0.4752355,0.4633143
277,2174,0.8286839,0.6483117,0.6483117,0.6483117,0.8286839
278,9355,0.34231368,0.42389137,0.42389137,0.42389137,0.34231368
279,5333,0.6234869,0.45421535,0.45421535,0.45421535,0.6234869
280,11980,0.15230937,0.1598766,0.1598766,0.1598766,0.15230937
281,10423,0.35377136,0.3477442,0.3477442,0.3477442,0.35377136
282,12742,0.41686055,0.44197863,0.44197863,0.44197863,0.41686055
283,12192,0.49858737,0.46493343,0.46493343,0.46493343,0.49858737
284,15463,0.23046659,0.17545378,0.17545378,0.17545378,0.23046659
285,15766,0.694513,0.37438768,0.37438768,0.37438768,0.694513
286,9661,0.6413178,0.610579,0.610579,0.610579,0.6413178
287,751,0.5662856,0.43282515,0.43282515,0.43282515,0.5662856
288,6883,0.5685531,0.46924376,0.46924376,0.46924376,0.5685531
289,10907,0.44368687,0.44428447,0.44428447,0.44428447,0.44368687
290,11243,0.16723466,0.1789493,0.1789493,0.1789493,0.16723466
291,14973,0.33407208,0.16624005,0.16624005,0.16624005,0.33407208
292,1411,0.59305304,0.5386337,0.5386337,0.5386337,0.59305304
293,4304,0.98024654,0.48729154,0.48729154,0.48729154,0.98024654
294,9880,0.41565916,0.34632444,0.34632444,0.34632444,0.41565916
295,7181,0.7208927,0.5547583,0.5547583,0.5547583,0.7208927
296,4162,0.77325577,0.61973345,0.61973345,0.61973345,0.77325577
297,8373,0.26467174,0.2225185,0.2225185,0.2225185,0.26467174
298,9814,0.48567298,0.53096706,0.53096706,0.53096706,0.48567298
299,1320,0.4758301,0.3959282,0.3959282,0.3959282,0.4758301
300,7741,0.26198655,0.20170014,0.20170014,0.20170014,0.26198655
301,6027,0.4568237,0.4481784,0.4481784,0.4481784,0.4568237
302,11909,0.25735602,0.19863792,0.19863792,0.19863792,0.25735602
303,9088,0.23644465,0.20075963,0.20075963,0.20075963,0.23644465
304,7201,0.18197364,0.18138558,0.18138558,0.18138558,0.18197364
305,12783,0.39964113,0.35306334,0.35306334,0.35306334,0.39964113
306,11507,0.32638818,0.19004647,0.19004647,0.19004647,0.32638818
307,4977,0.71213144,0.4593726,0.4593726,0.4593726,0.71213144
308,12449,0.3298574,0.28159326,0.28159326,0.28159326,0.3298574
309,7581,0.17427549,0.21521308,0.21521308,0.21521308,0.17427549
310,2450,0.36973608,0.36185312,0.36185312,0.36185312,0.36973608
311,4840,0.5498356,0.51621044,0.51621044,0.51621044,0.5498356
312,127,0.65227574,0.31971014,0.31971014,0.31971014,0.65227574
313,4034,0.35613376,0.37844938,0.37844938,0.37844938,0.35613376
314,9778,0.21839178,0.25715715,0.25715715,0.25715715,0.21839178
315,3445,0.7530691,0.51897204,0.51897204,0.51897204,0.7530691
316,99,0.40231436,0.4218487,0.4218487,0.4218487,0.40231436
317,6558,0.33262134,0.2657895,0.2657895,0.2657895,0.33262134
318,7598,0.46026623,0.46946636,0.46946636,0.46946636,0.46026623
319,11250,0.2056132,0.27951422,0.27951422,0.27951422,0.2056132
320,11696,0.26026705,0.2126283,0.2126283,0.2126283,0.26026705
321,10885,0.263345,0.25765213,0.25765213,0.25765213,0.263345
322,7856,0.7117862,0.445912,0.445912,0.445912,0.7117862
323,4520,0.32386252,0.2888786,0.2888786,0.2888786,0.32386252
324,14112,0.22213891,0.41073328,0.41073328,0.41073328,0.22213891
325,4097,0.6872934,0.53870684,0.53870684,0.53870684,0.6872934
326,7273,0.5115957,0.47759777,0.47759777,0.47759777,0.5115957
327,5453,0.4573607,0.40841258,0.40841258,0.40841258,0.4573607
328,3404,0.23345105,0.24770558,0.24770558,0.24770558,0.23345105
329,4549,0.46837077,0.31779194,0.31779194,0.31779194,0.46837077
330,10140,0.37361288,0.3472132,0.3472132,0.3472132,0.37361288
331,11370,0.20169249,0.245086,0.245086,0.245086,0.20169249
332,9688,0.6219546,0.41848367,0.41848367,0.41848367,0.6219546
333,9000,0.39145938,0.42070878,0.42070878,0.42070878,0.39145938
334,14935,0.60691327,0.5437015,0.5437015,0.5437015,0.60691327
335,251,0.38585415,0.4353822,0.4353822,0.4353822,0.38585415
336,5659,0.23734179,0.1826734,0.1826734,0.1826734,0.23734179
337,11513,0.49489808,0.4783687,0.4783687,0.4783687,0.49489808
338,10460,0.4597532,0.5481757,0.5481757,0.5481757,0.4597532
339,15416,0.52442384,0.5017072,0.5017072,0.5017072,0.52442384
340,7007,0.4041949,0.4294313,0.4294313,0.4294313,0.4041949
341,7838,0.40104327,0.38121358,0.38121358,0.38121358,0.40104327
342,2227,0.2425497,0.17923689,0.17923689,0.17923689,0.2425497
343,14518,0.55427665,0.41510874,0.41510874,0.41510874,0.55427665
344,11110,0.45427737,0.45977497,0.45977497,0.45977497,0.45427737
345,4560,0.532055,0.44326133,0.44326133,0.44326133,0.532055
346,2448,0.21505402,0.15920292,0.15920292,0.15920292,0.21505402
347,6561,0.4366338,0.4048984,0.4048984,0.4048984,0.4366338
348,8268,0.6102847,0.5095247,0.5095247,0.5095247,0.6102847
349,2859,0.52025414,0.4227946,0.4227946,0.4227946,0.52025414
350,13710,0.60359675,0.51795936,0.51795936,0.51795936,0.60359675
351,1071,0.20317137,0.18740031,0.18740031,0.18740031,0.20317137
352,6181,0.41475293,0.39109698,0.39109698,0.39109698,0.41475293
353,1358,0.6035516,0.6224191,0.6224191,0.6224191,0.6035516
354,14393,0.4757254,0.48451418,0.48451418,0.48451418,0.4757254
355,12225,0.26300913,0.17885336,0.17885336,0.17885336,0.26300913
356,2856,0.52098167,0.40760773,0.40760773,0.40760773,0.52098167
357,2308,0.4831287,0.512634,0.512634,0.512634,0.4831287
358,9246,0.507566,0.5082884,0.5082884,0.5082884,0.507566
359,15163,0.61890715,0.4648912,0.4648912,0.4648912,0.61890715
360,14122,0.4847816,0.34560484,0.34560484,0.34560484,0.4847816
361,3194,0.56326634,0.53674334,0.53674334,0.53674334,0.56326634
362,10240,0.7077774,0.3827768,0.3827768,0.3827768,0.7077774
363,1163,0.58581257,0.46191615,0.46191615,0.46191615,0.58581257
364,6888,0.44280156,0.46044123,0.46044123,0.46044123,0.44280156
365,3698,0.15480979,0.15717937,0.15717937,0.15717937,0.15480979
366,9445,0.35035366,0.2848314,0.2848314,0.2848314,0.35035366
367,15526,0.23873487,0.19026999,0.19026999,0.19026999,0.23873487
368,13368,0.50679034,0.35554972,0.35554972,0.35554972,0.50679034
369,13048,0.19194694,0.14765875,0.14765875,0.14765875,0.19194694
370,7292,0.2399221,0.15969053,0.15969053,0.15969053,0.2399221
371,6818,0.63645595,0.6127975,0.6127975,0.6127975,0.63645595
372,7874,0.43452343,0.36575097,0.36575097,0.36575097,0.43452343
373,1983,0.4605358,0.59296364,0.59296364,0.59296364,0.4605358
374,1684,0.429009,0.35509926,0.35509926,0.35509926,0.429009
375,3656,0.21173048,0.196149,0.196149,0.196149,0.21173048
376,11963,0.39674616,0.41719067,0.41719067,0.41719067,0.39674616
377,15960,0.3219906,0.3132742,0.3132742,0.3132742,0.3219906
378,5564,0.19449219,0.17329305,0.17329305,0.17329305,0.19449219
379,3898,0.77308565,0.51580834,0.51580834,0.51580834,0.77308565
380,2830,0.2658778,0.47963765,0.47963765,0.47963765,0.2658778
381,15230,0.26527467,0.16021492,0.16021492,0.16021492,0.26527467
382,6177,0.39747944,0.64993155,0.64993155,0.64993155,0.39747944
383,13098,0.36875358,0.17553946,0.17553946,0.17553946,0.36875358
384,1720,0.41643485,0.45806596,0.45806596,0.45806596,0.41643485
385,15175,0.36945006,0.2597483,0.2597483,0.2597483,0.36945006
386,1346,0.27938753,0.27803725,0.27803725,0.27803725,0.27938753
387,13893,0.79563826,0.60946906,0.60946906,0.60946906,0.79563826
388,8700,0.1860157,0.2853094,0.2853094,0.2853094,0.1860157
389,2319,0.58748376,0.48056775,0.48056775,0.48056775,0.58748376
390,11020,0.4076402,0.21700908,0.21700908,0.21700908,0.4076402
391,13416,0.3927289,0.26155752,0.26155752,0.26155752,0.3927289
392,5888,0.2077314,0.19848111,0.19848111,0.19848111,0.2077314
393,10810,0.23851731,0.17934208,0.17934208,0.17934208,0.23851731
394,10796,0.21577194,0.26669076,0.26669076,0.26669076,0.21577194
395,13053,0.55703044,0.46775585,0.46775585,0.46775585,0.55703044
396,1747,0.46350497,0.3572448,0.3572448,0.3572448,0.46350497
397,5678,0.34820086,0.3425467,0.3425467,0.3425467,0.34820086
398,4012,0.18594407,0.16322306,0.16322306,0.16322306,0.18594407
399,12821,0.6008406,0.5289327,0.5289327,0.5289327,0.6008406
